symbol,timestamp,open,high,low,close,volume
INFY,2023-07-13,2155.39,2195.95,2150.51,2195.95,8558220
INFY,2023-07-14,2195.95,2222.27,2153.41,2165.44,6289924
INFY,2023-07-17,2165.44,2189.69,2150.65,2150.65,3688530
INFY,2023-07-18,2150.65,2172.86,2094.67,2094.67,8577402
INFY,2023-07-19,2094.67,2111.86,2070.17,2111.86,2201319
INFY,2023-07-20,2111.86,2116.2,2021.93,2021.93,5468150
INFY,2023-07-21,2021.93,2073.32,2009.75,2073.32,6492026
INFY,2023-07-24,2073.32,2088.94,2061.43,2088.94,6912596
INFY,2023-07-25,2088.94,2093.19,2070.6,2086.84,9156291
INFY,2023-07-26,2086.84,2104.38,2062.0,2062.0,7834584
INFY,2023-07-27,2062.0,2109.2,2061.56,2109.2,1302522
INFY,2023-07-28,2109.2,2111.35,2085.35,2086.62,4699860
INFY,2023-07-31,2086.62,2110.72,2085.22,2110.72,9431402
INFY,2023-08-01,2110.72,2128.11,2097.98,2128.11,3341420
INFY,2023-08-02,2128.11,2154.81,2121.87,2154.53,5175392
INFY,2023-08-03,2154.53,2156.26,2111.77,2111.77,4145557
INFY,2023-08-04,2111.77,2128.88,2089.55,2089.55,5710518
INFY,2023-08-07,2089.55,2126.6,2086.37,2126.6,7370515
INFY,2023-08-08,2126.6,2128.43,2101.27,2101.27,2491970
INFY,2023-08-09,2101.27,2110.69,2010.24,2010.24,4705889
INFY,2023-08-10,2010.24,2051.6,2009.82,2029.91,8257632
INFY,2023-08-11,2029.91,2043.05,2008.76,2008.76,8076503
INFY,2023-08-14,2008.76,2024.82,1990.3,1990.3,7810763
INFY,2023-08-15,1990.3,2019.08,1962.84,1962.84,8900470
INFY,2023-08-16,1962.84,1993.52,1945.5,1955.23,5848316
INFY,2023-08-17,1955.23,1974.26,1953.92,1953.92,6911020
INFY,2023-08-18,1953.92,1976.36,1942.4,1942.4,3584241
INFY,2023-08-21,1942.4,1949.44,1901.47,1901.47,6711241
INFY,2023-08-22,1901.47,1925.82,1889.66,1889.66,2421593
INFY,2023-08-23,1889.66,1914.78,1877.26,1914.78,3850855
INFY,2023-08-24,1914.78,1922.5,1896.49,1906.12,4962910
INFY,2023-08-25,1906.12,1920.14,1902.24,1919.18,8941747
INFY,2023-08-28,1919.18,1946.29,1917.65,1920.84,9856992
INFY,2023-08-29,1920.84,1942.9,1893.33,1934.83,2493594
INFY,2023-08-30,1934.83,1953.91,1911.86,1930.37,7474182
INFY,2023-08-31,1930.37,2006.32,1918.86,2006.32,8723593
INFY,2023-09-01,2006.32,2032.75,1986.12,2012.39,5240511
INFY,2023-09-04,2012.39,2047.8,1986.11,2047.8,4220184
INFY,2023-09-05,2047.8,2088.67,2027.34,2088.67,7408126
INFY,2023-09-06,2088.67,2100.47,2073.9,2073.9,4131472
INFY,2023-09-07,2073.9,2125.19,2048.66,2125.19,4171374
INFY,2023-09-08,2125.19,2174.75,2099.15,2174.75,9811944
INFY,2023-09-11,2174.75,2181.8,2146.35,2146.35,7176944
INFY,2023-09-12,2146.35,2185.66,2135.1,2185.66,8533370
INFY,2023-09-13,2185.66,2215.32,2182.9,2215.32,3747796
INFY,2023-09-14,2215.32,2280.86,2186.15,2280.86,9444743
INFY,2023-09-15,2280.86,2294.0,2266.38,2294.0,3342581
INFY,2023-09-18,2294.0,2333.33,2279.08,2333.33,6043965
INFY,2023-09-19,2333.33,2356.07,2307.5,2329.85,5919833
INFY,2023-09-20,2329.85,2335.75,2326.81,2326.81,1996485
INFY,2023-09-21,2326.81,2328.92,2309.29,2309.29,3520335
INFY,2023-09-22,2309.29,2319.34,2291.96,2317.04,9196931
INFY,2023-09-25,2317.04,2343.88,2295.37,2343.88,8464551
INFY,2023-09-26,2343.88,2383.23,2334.82,2383.23,2013223
INFY,2023-09-27,2383.23,2427.04,2377.91,2397.55,1111636
INFY,2023-09-28,2397.55,2442.75,2386.19,2386.19,6385217
INFY,2023-09-29,2386.19,2411.67,2349.67,2349.67,9030722
INFY,2023-10-02,2349.67,2411.13,2334.41,2411.13,1312032
INFY,2023-10-03,2411.13,2439.15,2388.77,2414.87,1844715
INFY,2023-10-04,2414.87,2424.72,2399.37,2424.72,8463581
INFY,2023-10-05,2424.72,2448.99,2359.17,2432.82,3852519
INFY,2023-10-06,2432.82,2468.68,2424.26,2458.78,6417310
INFY,2023-10-09,2458.78,2482.21,2419.13,2454.94,6325274
INFY,2023-10-10,2454.94,2504.59,2435.72,2504.59,5611273
INFY,2023-10-11,2504.59,2525.7,2450.21,2496.59,9554779
INFY,2023-10-12,2496.59,2533.52,2481.34,2491.25,5556394
INFY,2023-10-13,2491.25,2496.1,2469.23,2469.23,5252440
INFY,2023-10-16,2469.23,2474.67,2418.17,2421.58,2764879
INFY,2023-10-17,2421.58,2439.98,2368.13,2368.13,1049552
INFY,2023-10-18,2368.13,2393.81,2317.54,2317.54,6148437
INFY,2023-10-19,2317.54,2320.2,2253.51,2253.51,1783834
INFY,2023-10-20,2253.51,2277.33,2247.46,2277.33,4107008
INFY,2023-10-23,2277.33,2315.23,2234.03,2315.23,9935351
INFY,2023-10-24,2315.23,2324.47,2300.11,2314.28,4551184
INFY,2023-10-25,2314.28,2350.94,2252.84,2252.84,6471146
INFY,2023-10-26,2252.84,2273.59,2240.62,2271.16,9595544
INFY,2023-10-27,2271.16,2274.49,2234.54,2255.84,2030388
INFY,2023-10-30,2255.84,2287.31,2206.0,2287.31,4321477
INFY,2023-10-31,2287.31,2309.89,2281.21,2281.21,1721620
INFY,2023-11-01,2281.21,2292.89,2277.37,2284.98,7017153
INFY,2023-11-02,2284.98,2317.22,2248.75,2248.75,6724864
INFY,2023-11-03,2248.75,2253.4,2231.68,2250.51,8863287
INFY,2023-11-06,2250.51,2258.65,2224.77,2230.96,1105359
INFY,2023-11-07,2230.96,2268.82,2216.56,2235.71,5374004
INFY,2023-11-08,2235.71,2237.78,2218.43,2218.43,4088506
INFY,2023-11-09,2218.43,2237.4,2185.34,2185.34,8610439
INFY,2023-11-10,2185.34,2224.13,2159.25,2165.25,3756821
INFY,2023-11-13,2165.25,2196.18,2134.21,2196.18,8185423
INFY,2023-11-14,2196.18,2206.79,2193.23,2206.79,3869801
INFY,2023-11-15,2206.79,2247.3,2180.94,2234.73,6409667
INFY,2023-11-16,2234.73,2270.46,2210.35,2270.46,4874764
INFY,2023-11-17,2270.46,2292.36,2257.61,2257.61,1229029
INFY,2023-11-20,2257.61,2303.11,2244.91,2303.11,4686660
INFY,2023-11-21,2303.11,2328.68,2275.85,2297.03,6452013
INFY,2023-11-22,2297.03,2310.64,2255.65,2255.65,7194468
INFY,2023-11-23,2255.65,2266.26,2229.79,2266.26,1247830
INFY,2023-11-24,2266.26,2285.96,2256.37,2285.96,1278602
INFY,2023-11-27,2285.96,2311.06,2277.69,2283.34,1210168
INFY,2023-11-28,2283.34,2319.85,2270.54,2275.62,2045250
INFY,2023-11-29,2275.62,2277.75,2266.67,2266.67,8995633
INFY,2023-11-30,2266.67,2307.69,2264.24,2307.69,4469607
INFY,2023-12-01,2307.69,2324.35,2260.64,2324.35,2387305
INFY,2023-12-04,2324.35,2385.91,2309.52,2385.91,4963972
INFY,2023-12-05,2385.91,2411.28,2365.07,2405.03,2751614
INFY,2023-12-06,2405.03,2416.38,2357.43,2400.17,6224208
INFY,2023-12-07,2400.17,2428.29,2373.57,2428.29,6636108
INFY,2023-12-08,2428.29,2435.24,2337.34,2337.34,6585944
INFY,2023-12-11,2337.34,2407.17,2307.52,2407.17,1355135
INFY,2023-12-12,2407.17,2503.86,2401.06,2503.86,5800479
INFY,2023-12-13,2503.86,2522.67,2496.84,2522.67,8147895
INFY,2023-12-14,2522.67,2547.46,2513.16,2547.46,5350666
INFY,2023-12-15,2547.46,2553.96,2520.81,2547.61,4377969
INFY,2023-12-18,2547.61,2564.27,2514.27,2514.27,5601479
INFY,2023-12-19,2514.27,2582.56,2507.49,2567.37,8790194
INFY,2023-12-20,2567.37,2574.7,2553.99,2566.54,6161760
INFY,2023-12-21,2566.54,2596.46,2561.29,2592.66,9037811
INFY,2023-12-22,2592.66,2668.89,2575.65,2617.04,1172044
INFY,2023-12-25,2617.04,2668.26,2610.72,2625.99,7504362
INFY,2023-12-26,2625.99,2636.68,2596.86,2596.86,8239934
INFY,2023-12-27,2596.86,2620.09,2544.42,2544.42,9617032
INFY,2023-12-28,2544.42,2582.07,2525.97,2582.07,7664285
INFY,2023-12-29,2582.07,2603.35,2566.73,2603.35,7920305
RELIANCE,2023-01-02,2600.0,2647.67,2590.86,2647.67,1797442
RELIANCE,2023-01-03,2647.67,2691.49,2647.03,2691.49,4667887
RELIANCE,2023-01-04,2691.49,2695.38,2665.58,2665.58,8274116
RELIANCE,2023-01-05,2665.58,2666.38,2649.36,2654.6,3696091
RELIANCE,2023-01-06,2654.6,2676.29,2637.1,2655.97,1452034
RELIANCE,2023-01-09,2655.97,2694.65,2637.13,2694.65,3657614
RELIANCE,2023-01-10,2694.65,2719.98,2664.91,2664.91,3893461
RELIANCE,2023-01-11,2664.91,2705.97,2658.5,2658.5,6764284
RELIANCE,2023-01-12,2658.5,2665.87,2622.32,2662.22,2106286
RELIANCE,2023-01-13,2662.22,2662.43,2611.28,2611.28,5044147
RELIANCE,2023-01-16,2611.28,2683.11,2605.81,2683.11,3177385
RELIANCE,2023-01-17,2683.11,2705.74,2664.67,2664.67,8235626
RELIANCE,2023-01-18,2664.67,2738.2,2654.21,2708.38,3442684
RELIANCE,2023-01-19,2708.38,2758.03,2689.05,2689.05,2204455
RELIANCE,2023-01-20,2689.05,2693.15,2666.94,2669.26,1001212
RELIANCE,2023-01-23,2669.26,2715.48,2668.85,2715.48,3485526
RELIANCE,2023-01-24,2715.48,2719.69,2693.07,2703.48,3846431
RELIANCE,2023-01-25,2703.48,2710.86,2669.67,2669.67,3433539
RELIANCE,2023-01-26,2669.67,2693.01,2651.93,2651.93,4904356
RELIANCE,2023-01-27,2651.93,2660.96,2631.88,2660.96,9676705
RELIANCE,2023-01-30,2660.96,2676.47,2596.06,2672.88,6694406
RELIANCE,2023-01-31,2672.88,2686.84,2651.06,2668.83,6997468
RELIANCE,2023-02-01,2668.83,2674.1,2652.35,2673.72,8036414
RELIANCE,2023-02-02,2673.72,2685.43,2662.38,2662.38,4240454
RELIANCE,2023-02-03,2662.38,2678.39,2623.94,2663.73,2879944
RELIANCE,2023-02-06,2663.73,2701.14,2573.32,2573.32,1471195
RELIANCE,2023-02-07,2573.32,2610.69,2557.11,2557.11,2907946
RELIANCE,2023-02-08,2557.11,2569.91,2503.31,2569.91,8921410
RELIANCE,2023-02-09,2569.91,2597.46,2529.98,2597.04,2229408
RELIANCE,2023-02-10,2597.04,2630.2,2576.01,2630.2,3840646
RELIANCE,2023-02-13,2630.2,2673.41,2584.59,2584.59,9011935
RELIANCE,2023-02-14,2584.59,2610.63,2548.08,2610.63,1522827
RELIANCE,2023-02-15,2610.63,2636.8,2591.29,2613.54,1132240
RELIANCE,2023-02-16,2613.54,2653.41,2583.91,2594.73,1173948
RELIANCE,2023-02-17,2594.73,2620.53,2528.24,2587.13,5778439
RELIANCE,2023-02-20,2587.13,2589.13,2581.01,2581.01,5176856
RELIANCE,2023-02-21,2581.01,2595.13,2550.53,2583.17,7965922
RELIANCE,2023-02-22,2583.17,2627.64,2543.19,2627.64,9784124
RELIANCE,2023-02-23,2627.64,2655.47,2618.34,2655.47,1157971
RELIANCE,2023-02-24,2655.47,2681.52,2633.95,2633.95,5661644
RELIANCE,2023-02-27,2633.95,2672.61,2586.31,2586.31,8623547
RELIANCE,2023-02-28,2586.31,2603.65,2568.8,2589.58,5121961
RELIANCE,2023-03-01,2589.58,2611.04,2528.69,2528.69,7726999
RELIANCE,2023-03-02,2528.69,2546.27,2467.63,2467.63,9620108
RELIANCE,2023-03-03,2467.63,2473.32,2436.53,2469.64,2762497
RELIANCE,2023-03-06,2469.64,2478.0,2445.08,2448.04,8031896
RELIANCE,2023-03-07,2448.04,2454.07,2408.45,2408.45,4493491
RELIANCE,2023-03-08,2408.45,2450.84,2388.01,2450.84,4106729
RELIANCE,2023-03-09,2450.84,2462.27,2426.64,2443.46,7369492
RELIANCE,2023-03-10,2443.46,2470.08,2439.66,2441.9,9621407
RELIANCE,2023-03-13,2441.9,2446.41,2384.24,2384.24,1686152
RELIANCE,2023-03-14,2384.24,2404.3,2369.51,2385.67,5136983
RELIANCE,2023-03-15,2385.67,2422.25,2307.71,2307.71,1449811
RELIANCE,2023-03-16,2307.71,2318.05,2299.15,2299.64,3177794
RELIANCE,2023-03-17,2299.64,2310.26,2245.66,2245.66,1657734
RELIANCE,2023-03-20,2245.66,2249.31,2200.86,2200.86,2710968
RELIANCE,2023-03-21,2200.86,2216.02,2186.75,2216.02,5292100
RELIANCE,2023-03-22,2216.02,2237.33,2197.61,2233.35,6765536
RELIANCE,2023-03-23,2233.35,2243.9,2200.2,2202.43,5490060
RELIANCE,2023-03-24,2202.43,2216.05,2197.86,2215.27,3058091
RELIANCE,2023-03-27,2215.27,2228.67,2174.83,2174.83,7559752
RELIANCE,2023-03-28,2174.83,2178.18,2155.85,2161.17,1262527
RELIANCE,2023-03-29,2161.17,2230.32,2153.43,2230.32,4580529
RELIANCE,2023-03-30,2230.32,2260.3,2194.56,2209.77,7788384
RELIANCE,2023-03-31,2209.77,2232.04,2149.01,2149.01,6076666
RELIANCE,2023-04-03,2149.01,2178.64,2122.26,2175.57,3163590
RELIANCE,2023-04-04,2175.57,2196.32,2166.71,2177.12,9554132
RELIANCE,2023-04-05,2177.12,2210.65,2133.94,2200.62,6220799
RELIANCE,2023-04-06,2200.62,2255.11,2180.84,2255.11,9046848
RELIANCE,2023-04-07,2255.11,2286.93,2211.23,2211.23,5287021
RELIANCE,2023-04-10,2211.23,2211.5,2164.21,2164.21,3984082
RELIANCE,2023-04-11,2164.21,2177.09,2154.6,2177.09,1640424
RELIANCE,2023-04-12,2177.09,2181.42,2093.14,2093.14,3989719
RELIANCE,2023-04-13,2093.14,2114.84,2077.64,2106.88,6891856
RELIANCE,2023-04-14,2106.88,2113.61,2051.72,2051.72,2150801
RELIANCE,2023-04-17,2051.72,2065.88,1999.23,2050.24,1491709
RELIANCE,2023-04-18,2050.24,2072.5,2017.83,2017.83,7677066
RELIANCE,2023-04-19,2017.83,2022.91,1984.07,1984.07,3726378
RELIANCE,2023-04-20,1984.07,2020.6,1974.85,2020.6,4338469
RELIANCE,2023-04-21,2020.6,2050.09,1985.84,2035.61,6949128
RELIANCE,2023-04-24,2035.61,2052.06,2018.71,2039.23,8025685
RELIANCE,2023-04-25,2039.23,2056.24,2037.09,2056.24,1381800
RELIANCE,2023-04-26,2056.24,2087.14,2034.6,2077.33,7831047
RELIANCE,2023-04-27,2077.33,2078.02,2047.26,2047.26,5580015
RELIANCE,2023-04-28,2047.26,2066.92,2036.32,2066.92,7428939
RELIANCE,2023-05-01,2066.92,2095.47,2065.39,2095.47,7251358
RELIANCE,2023-05-02,2095.47,2117.45,2077.89,2117.45,2757165
RELIANCE,2023-05-03,2117.45,2144.96,2091.57,2098.91,9806729
RELIANCE,2023-05-04,2098.91,2115.26,2089.3,2113.79,9523816
RELIANCE,2023-05-05,2113.79,2167.94,2112.21,2167.94,2467318
RELIANCE,2023-05-08,2167.94,2191.65,2161.57,2191.65,8550975
RELIANCE,2023-05-09,2191.65,2192.97,2181.68,2190.39,3114760
RELIANCE,2023-05-10,2190.39,2220.74,2179.42,2220.74,1465018
RELIANCE,2023-05-11,2220.74,2261.14,2219.85,2223.51,8763764
RELIANCE,2023-05-12,2223.51,2241.03,2175.63,2241.03,2185435
RELIANCE,2023-05-15,2241.03,2279.03,2218.35,2279.03,8842726
RELIANCE,2023-05-16,2279.03,2316.4,2263.45,2316.4,6145713
RELIANCE,2023-05-17,2316.4,2318.02,2270.1,2270.1,3588694
RELIANCE,2023-05-18,2270.1,2300.81,2235.54,2236.18,7594291
RELIANCE,2023-05-19,2236.18,2274.62,2232.79,2274.62,8053838
RELIANCE,2023-05-22,2274.62,2313.46,2249.23,2257.48,1509270
RELIANCE,2023-05-23,2257.48,2300.46,2254.02,2300.46,6775609
RELIANCE,2023-05-24,2300.46,2340.16,2292.18,2340.16,7758458
RELIANCE,2023-05-25,2340.16,2347.05,2294.79,2294.79,3486871
RELIANCE,2023-05-26,2294.79,2307.77,2294.03,2307.77,2614282
RELIANCE,2023-05-29,2307.77,2342.7,2282.67,2282.67,7340989
RELIANCE,2023-05-30,2282.67,2303.88,2220.59,2220.59,2847996
RELIANCE,2023-05-31,2220.59,2259.4,2200.05,2200.05,3587154
RELIANCE,2023-06-01,2200.05,2207.99,2184.17,2207.99,1680252
RELIANCE,2023-06-02,2207.99,2214.95,2203.89,2214.95,1828602
RELIANCE,2023-06-05,2214.95,2271.66,2186.17,2271.66,1135996
RELIANCE,2023-06-06,2271.66,2301.07,2248.63,2301.07,6490066
RELIANCE,2023-06-07,2301.07,2322.18,2263.47,2263.47,9520603
RELIANCE,2023-06-08,2263.47,2273.82,2257.21,2273.82,6288272
RELIANCE,2023-06-09,2273.82,2310.68,2268.61,2310.68,6246334
RELIANCE,2023-06-12,2310.68,2318.24,2273.17,2310.33,9618229
RELIANCE,2023-06-13,2310.33,2350.45,2297.28,2350.45,9793062
RELIANCE,2023-06-14,2350.45,2370.77,2315.67,2315.67,7735459
RELIANCE,2023-06-15,2315.67,2334.8,2305.56,2312.26,7511030
RELIANCE,2023-06-16,2312.26,2312.63,2257.7,2257.7,6519625
RELIANCE,2023-06-19,2257.7,2273.27,2215.06,2215.06,2793433
RELIANCE,2023-06-20,2215.06,2224.93,2202.48,2224.93,1123709
RELIANCE,2023-06-21,2224.93,2240.29,2199.88,2199.88,1562736
RELIANCE,2023-06-22,2199.88,2237.39,2173.53,2173.53,6460585
RELIANCE,2023-06-23,2173.53,2178.74,2155.71,2155.71,9394394
RELIANCE,2023-06-26,2155.71,2185.9,2151.25,2172.05,6551052
RELIANCE,2023-06-27,2172.05,2201.45,2155.47,2201.45,4340016
RELIANCE,2023-06-28,2201.45,2204.84,2184.58,2203.81,5844987
RELIANCE,2023-06-29,2203.81,2234.24,2178.93,2178.93,8086483
RELIANCE,2023-06-30,2178.93,2225.58,2162.57,2203.6,3235452
RELIANCE,2023-07-03,2203.6,2241.49,2159.69,2184.67,9426525
RELIANCE,2023-07-04,2184.67,2195.14,2145.93,2160.64,1197219
RELIANCE,2023-07-05,2160.64,2202.12,2160.34,2162.55,9343995
RELIANCE,2023-07-06,2162.55,2168.0,2141.25,2141.25,4687039
RELIANCE,2023-07-07,2141.25,2158.67,2101.97,2101.97,1634427
RELIANCE,2023-07-10,2101.97,2113.37,2080.13,2094.2,8935215
RELIANCE,2023-07-11,2094.2,2114.47,2087.26,2113.17,3788261
RELIANCE,2023-07-12,2113.17,2115.27,2078.1,2094.82,5819984
RELIANCE,2023-07-13,2094.82,2122.52,2053.41,2053.41,3770162
RELIANCE,2023-07-14,2053.41,2076.94,2025.42,2071.3,5550707
RELIANCE,2023-07-17,2071.3,2088.93,2065.19,2065.19,2744767
RELIANCE,2023-07-18,2065.19,2158.7,2047.7,2158.7,8541175
RELIANCE,2023-07-19,2158.7,2173.38,2114.31,2173.38,2443288
RELIANCE,2023-07-20,2173.38,2194.85,2137.6,2137.6,7245546
RELIANCE,2023-07-21,2137.6,2143.91,2116.74,2125.29,5634400
RELIANCE,2023-07-24,2125.29,2155.63,2116.26,2155.63,4188441
RELIANCE,2023-07-25,2155.63,2162.28,2103.32,2149.69,3208170
RELIANCE,2023-07-26,2149.69,2164.73,2136.95,2164.73,3107830
RELIANCE,2023-07-27,2164.73,2209.94,2130.4,2198.98,5868145
RELIANCE,2023-07-28,2198.98,2222.85,2138.07,2138.07,2545245
RELIANCE,2023-07-31,2138.07,2138.14,2054.6,2054.6,5792536
RELIANCE,2023-08-01,2054.6,2084.12,2035.77,2084.12,2054835
RELIANCE,2023-08-02,2084.12,2092.62,2057.17,2057.17,4526734
RELIANCE,2023-08-03,2057.17,2078.29,2053.53,2078.29,5570245
RELIANCE,2023-08-04,2078.29,2079.33,2023.82,2069.99,6655838
RELIANCE,2023-08-07,2069.99,2092.68,2036.49,2036.49,1089808
RELIANCE,2023-08-08,2036.49,2072.31,2028.92,2046.09,8589935
RELIANCE,2023-08-09,2046.09,2088.76,2042.26,2059.05,8124023
RELIANCE,2023-08-10,2059.05,2063.23,2019.34,2019.34,4490434
RELIANCE,2023-08-11,2019.34,2024.9,2000.34,2018.42,5875848
RELIANCE,2023-08-14,2018.42,2022.69,1994.2,2001.06,4901250
RELIANCE,2023-08-15,2001.06,2022.63,1987.28,1987.3,4154684
RELIANCE,2023-08-16,1987.3,1990.96,1969.68,1969.68,7504639
RELIANCE,2023-08-17,1969.68,1995.08,1905.5,1905.5,1075273
RELIANCE,2023-08-18,1905.5,1927.18,1901.66,1925.08,8240451
RELIANCE,2023-08-21,1925.08,1930.25,1895.95,1925.85,1598169
RELIANCE,2023-08-22,1925.85,1953.89,1912.28,1940.02,8227018
RELIANCE,2023-08-23,1940.02,1963.95,1938.91,1963.95,7040417
RELIANCE,2023-08-24,1963.95,2006.28,1955.25,2006.28,9013685
RELIANCE,2023-08-25,2006.28,2013.42,1992.85,1992.85,7828437
RELIANCE,2023-08-28,1992.85,2044.67,1989.05,2044.67,6691521
RELIANCE,2023-08-29,2044.67,2074.56,2019.78,2074.56,7447574
RELIANCE,2023-08-30,2074.56,2088.09,2049.22,2049.22,2934213
RELIANCE,2023-08-31,2049.22,2066.65,2026.12,2026.12,5563536
RELIANCE,2023-09-01,2026.12,2056.9,1999.54,1999.54,8166173
RELIANCE,2023-09-04,1999.54,2031.46,1977.58,2031.46,3376557
RELIANCE,2023-09-05,2031.46,2042.69,2007.57,2037.71,2718339
RELIANCE,2023-09-06,2037.71,2058.36,2011.37,2011.37,6357729
RELIANCE,2023-09-07,2011.37,2037.96,2000.26,2037.96,7847661
RELIANCE,2023-09-08,2037.96,2058.11,2008.72,2058.11,4891116
RELIANCE,2023-09-11,2058.11,2090.31,2056.14,2069.93,3907246
RELIANCE,2023-09-12,2069.93,2083.81,2062.79,2062.79,9965419
RELIANCE,2023-09-13,2062.79,2074.18,2053.11,2074.18,1605303
RELIANCE,2023-09-14,2074.18,2098.27,2027.45,2027.45,8259985
RELIANCE,2023-09-15,2027.45,2032.39,1997.54,1997.54,8053644
RELIANCE,2023-09-18,1997.54,2033.74,1984.75,1994.51,6889078
RELIANCE,2023-09-19,1994.51,2021.01,1986.79,2014.12,6070558
RELIANCE,2023-09-20,2014.12,2048.08,2007.46,2048.08,6282428
RELIANCE,2023-09-21,2048.08,2053.56,2040.89,2053.56,7366573
RELIANCE,2023-09-22,2053.56,2102.75,2042.2,2102.75,6371666
RELIANCE,2023-09-25,2102.75,2146.9,2089.59,2115.39,6338423
RELIANCE,2023-09-26,2115.39,2144.54,2101.58,2144.54,7073076
RELIANCE,2023-09-27,2144.54,2176.31,2102.45,2111.55,7274222
RELIANCE,2023-09-28,2111.55,2139.25,2093.23,2112.72,2405859
RELIANCE,2023-09-29,2112.72,2152.79,2100.83,2152.79,5096547
RELIANCE,2023-10-02,2152.79,2173.29,2125.45,2125.45,2527555
RELIANCE,2023-10-03,2125.45,2176.06,2116.63,2176.06,9648281
RELIANCE,2023-10-04,2176.06,2197.39,2109.43,2192.27,4616984
RELIANCE,2023-10-05,2192.27,2217.51,2183.8,2201.31,6248717
RELIANCE,2023-10-06,2201.31,2239.59,2176.81,2195.65,1467904
RELIANCE,2023-10-09,2195.65,2205.57,2191.37,2194.32,8928757
RELIANCE,2023-10-10,2194.32,2201.6,2170.46,2170.46,2901086
RELIANCE,2023-10-11,2170.46,2192.04,2151.02,2192.04,9975141
RELIANCE,2023-10-12,2192.04,2198.36,2172.37,2172.37,5185085
RELIANCE,2023-10-13,2172.37,2176.63,2156.62,2156.62,1639314
RELIANCE,2023-10-16,2156.62,2170.85,2133.55,2133.55,5221964
RELIANCE,2023-10-17,2133.55,2139.63,2118.9,2118.9,9757691
RELIANCE,2023-10-18,2118.9,2154.97,2109.09,2112.28,8184638
RELIANCE,2023-10-19,2112.28,2134.29,2075.22,2075.22,3308167
RELIANCE,2023-10-20,2075.22,2103.63,2051.59,2065.3,1563083
RELIANCE,2023-10-23,2065.3,2084.77,2056.77,2084.77,8781930
RELIANCE,2023-10-24,2084.77,2124.75,2056.83,2056.83,6070675
RELIANCE,2023-10-25,2056.83,2063.02,2046.76,2046.76,2296709
RELIANCE,2023-10-26,2046.76,2130.46,2030.77,2130.46,5390508
RELIANCE,2023-10-27,2130.46,2148.21,2110.96,2128.95,1512808
RELIANCE,2023-10-30,2128.95,2154.2,2079.52,2112.47,7525054
RELIANCE,2023-10-31,2112.47,2171.59,2102.29,2171.59,3824879
RELIANCE,2023-11-01,2171.59,2198.17,2168.62,2184.69,9905060
RELIANCE,2023-11-02,2184.69,2203.15,2176.64,2176.64,7674773
RELIANCE,2023-11-03,2176.64,2249.01,2131.85,2131.85,8544073
RELIANCE,2023-11-06,2131.85,2163.34,2095.53,2163.34,5085909
RELIANCE,2023-11-07,2163.34,2173.98,2134.43,2134.43,2767772
RELIANCE,2023-11-08,2134.43,2196.46,2087.07,2196.46,3068440
RELIANCE,2023-11-09,2196.46,2242.51,2177.49,2192.32,6955005
RELIANCE,2023-11-10,2192.32,2216.37,2179.41,2200.54,2968388
RELIANCE,2023-11-13,2200.54,2210.27,2174.0,2174.0,3571368
RELIANCE,2023-11-14,2174.0,2178.8,2139.06,2139.06,4306516
RELIANCE,2023-11-15,2139.06,2141.55,2120.99,2123.67,8606087
RELIANCE,2023-11-16,2123.67,2133.94,2100.26,2107.81,2963867
RELIANCE,2023-11-17,2107.81,2130.4,2096.45,2130.4,3369226
RELIANCE,2023-11-20,2130.4,2156.58,2116.82,2148.56,5124912
RELIANCE,2023-11-21,2148.56,2164.4,2142.93,2164.4,5375174
RELIANCE,2023-11-22,2164.4,2178.86,2135.08,2135.08,5212621
RELIANCE,2023-11-23,2135.08,2169.05,2130.15,2130.15,2390429
RELIANCE,2023-11-24,2130.15,2140.8,2043.43,2043.43,8447977
RELIANCE,2023-11-27,2043.43,2087.0,2020.74,2087.0,5595226
RELIANCE,2023-11-28,2087.0,2112.1,2076.4,2112.1,1452187
RELIANCE,2023-11-29,2112.1,2237.54,2101.28,2237.54,4943607
RELIANCE,2023-11-30,2237.54,2243.97,2229.01,2229.01,3137307
RELIANCE,2023-12-01,2229.01,2234.57,2209.1,2215.94,3529447
RELIANCE,2023-12-04,2215.94,2240.98,2203.22,2203.22,7756926
RELIANCE,2023-12-05,2203.22,2245.86,2193.38,2245.86,3132399
RELIANCE,2023-12-06,2245.86,2287.38,2241.92,2270.08,1595486
RELIANCE,2023-12-07,2270.08,2304.9,2266.95,2293.98,3109830
RELIANCE,2023-12-08,2293.98,2295.46,2288.43,2288.43,9398845
RELIANCE,2023-12-11,2288.43,2304.34,2254.97,2298.23,7106499
RELIANCE,2023-12-12,2298.23,2329.35,2277.8,2329.35,3534544
RELIANCE,2023-12-13,2329.35,2363.89,2305.16,2363.89,6604205
RELIANCE,2023-12-14,2363.89,2369.31,2325.13,2343.65,4090480
RELIANCE,2023-12-15,2343.65,2354.63,2316.59,2331.03,9357675
RELIANCE,2023-12-18,2331.03,2357.78,2329.04,2343.53,3219927
RELIANCE,2023-12-19,2343.53,2392.17,2239.55,2239.55,7760594
RELIANCE,2023-12-20,2239.55,2273.61,2218.3,2256.35,4621656
RELIANCE,2023-12-21,2256.35,2316.61,2242.95,2316.61,7219502
RELIANCE,2023-12-22,2316.61,2330.71,2289.12,2289.12,4869618
