symbol,timestamp,open,high,low,close,volume
AMZN,2023-09-05,203.89,208.36,192.07,198.0,4147485
AMZN,2023-09-06,198.0,203.03,197.16,199.42,8749090
AMZN,2023-09-07,199.42,204.77,198.27,200.03,4938471
AMZN,2023-09-08,200.03,203.74,197.91,200.21,5456265
AMZN,2023-09-11,200.21,208.2,199.94,203.17,7622566
AMZN,2023-09-12,203.17,210.98,201.87,205.1,2247653
AMZN,2023-09-13,205.1,210.9,199.09,204.59,6649008
AMZN,2023-09-14,204.59,212.76,204.11,207.19,8545836
AMZN,2023-09-15,207.19,217.98,204.75,212.31,7051247
AMZN,2023-09-18,212.31,220.27,211.3,214.67,2063245
AMZN,2023-09-19,214.67,221.0,211.89,215.45,4482775
AMZN,2023-09-20,215.45,216.11,206.39,208.54,4069981
AMZN,2023-09-21,208.54,214.35,200.51,201.38,6162230
AMZN,2023-09-22,201.38,203.03,194.65,200.09,1579085
AMZN,2023-09-25,200.09,200.96,190.92,195.5,7600294
AMZN,2023-09-26,195.5,198.26,189.14,192.04,5300422
AMZN,2023-09-27,192.04,198.61,190.85,197.05,6872287
AMZN,2023-09-28,197.05,199.35,188.21,193.1,7898724
AMZN,2023-09-29,193.1,198.56,187.46,196.61,7176972
AMZN,2023-10-02,196.61,197.45,193.34,195.38,1464532
AMZN,2023-10-03,195.38,200.17,191.2,196.03,7899720
AMZN,2023-10-04,196.03,199.43,192.28,196.99,2713739
AMZN,2023-10-05,196.99,208.67,192.83,207.03,4776213
AMZN,2023-10-06,207.03,211.73,199.06,202.95,9846840
AMZN,2023-10-09,202.95,208.28,195.33,199.34,8398143
AMZN,2023-10-10,199.34,204.87,193.77,199.56,4612886
AMZN,2023-10-11,199.56,200.02,187.4,191.17,9140004
AMZN,2023-10-12,191.17,200.91,189.05,195.18,9364381
AMZN,2023-10-13,195.18,207.12,191.76,201.77,2976298
AMZN,2023-10-16,201.77,206.48,195.23,200.74,3886645
AMZN,2023-10-17,200.74,206.07,194.47,194.49,8653424
AMZN,2023-10-18,194.49,199.35,190.43,190.97,7771264
AMZN,2023-10-19,190.97,194.02,188.32,192.3,2804325
AMZN,2023-10-20,192.3,197.84,184.85,185.64,4759002
AMZN,2023-10-23,185.64,190.6,177.67,181.71,5772195
AMZN,2023-10-24,181.71,186.71,176.8,180.91,3110510
AMZN,2023-10-25,180.91,184.79,172.95,175.19,8101095
AMZN,2023-10-26,175.19,176.88,172.85,173.6,3727931
AMZN,2023-10-27,173.6,175.67,168.67,170.48,4229488
AMZN,2023-10-30,170.48,181.39,168.32,176.89,8521569
AMZN,2023-10-31,176.89,179.95,172.5,175.69,4867641
AMZN,2023-11-01,175.69,178.99,169.35,173.04,7559985
AMZN,2023-11-02,173.04,173.44,166.03,170.73,8371793
AMZN,2023-11-03,170.73,172.48,159.15,161.75,7920495
AMZN,2023-11-06,161.75,164.93,157.16,164.74,8551187
AMZN,2023-11-07,164.74,166.4,161.99,164.9,6556764
AMZN,2023-11-08,164.9,169.29,164.45,164.72,3128101
AMZN,2023-11-09,164.72,166.91,163.34,163.79,7655089
AMZN,2023-11-10,163.79,166.82,161.99,163.76,4937486
AMZN,2023-11-13,163.76,165.37,160.85,164.77,6802161
AMZN,2023-11-14,164.77,170.53,163.83,167.22,1506090
AMZN,2023-11-15,167.22,168.79,163.4,166.18,2405105
AMZN,2023-11-16,166.18,170.28,163.3,167.98,2353275
AMZN,2023-11-17,167.98,172.22,163.51,164.32,2887153
AMZN,2023-11-20,164.32,169.02,163.54,166.75,4892436
AMZN,2023-11-21,166.75,167.0,158.26,162.34,8639593
AMZN,2023-11-22,162.34,168.82,161.49,166.53,7739471
AMZN,2023-11-23,166.53,170.37,163.8,165.85,7600749
AMZN,2023-11-24,165.85,166.24,159.35,161.22,1485217
AMZN,2023-11-27,161.22,162.32,157.47,159.2,7262994
AMZN,2023-11-28,159.2,164.75,154.82,161.76,4309176
AMZN,2023-11-29,161.76,165.43,159.12,161.74,7177358
AMZN,2023-11-30,161.74,164.95,157.32,159.51,7772973
AMZN,2023-12-01,159.51,162.49,152.74,153.27,7529421
AMZN,2023-12-04,153.27,159.58,149.72,157.44,8335174
AMZN,2023-12-05,157.44,159.68,150.12,153.24,9831500
AMZN,2023-12-06,153.24,157.47,146.9,147.8,4027525
AMZN,2023-12-07,147.8,149.49,143.85,147.96,4809324
AMZN,2023-12-08,147.96,151.97,142.69,143.83,5612655
AMZN,2023-12-11,143.83,147.04,143.06,145.71,6482184
AMZN,2023-12-12,145.71,152.55,141.76,148.15,6423766
AMZN,2023-12-13,148.15,155.08,144.73,151.83,6023633
AMZN,2023-12-14,151.83,152.31,148.17,151.44,4413998
AMZN,2023-12-15,151.44,152.6,147.96,150.17,1416983
AMZN,2023-12-18,150.17,158.62,148.82,154.0,9478211
AMZN,2023-12-19,154.0,157.9,151.08,153.36,1868978
AMZN,2023-12-20,153.36,160.1,148.77,157.87,4177784
AMZN,2023-12-21,157.87,160.95,151.12,155.0,4969152
AMZN,2023-12-22,155.0,161.82,154.91,157.44,6308186
AMZN,2023-12-25,157.44,158.37,157.07,157.52,9865416
AMZN,2023-12-26,157.52,163.38,154.19,159.07,7518583
AMZN,2023-12-27,159.07,161.74,150.04,153.29,1990674
AMZN,2023-12-28,153.29,154.88,150.54,154.86,9191371
AMZN,2023-12-29,154.86,159.72,151.53,156.22,2314958
GOOGL,2023-01-02,190.91,193.13,187.94,192.96,7765611
GOOGL,2023-01-03,192.96,202.83,187.22,197.17,7649108
GOOGL,2023-01-04,197.17,206.47,192.66,201.29,3700880
GOOGL,2023-01-05,201.29,206.61,191.58,194.71,6616061
GOOGL,2023-01-06,194.71,203.79,193.09,198.23,7096745
GOOGL,2023-01-09,198.23,202.47,194.22,200.44,2879146
GOOGL,2023-01-10,200.44,205.74,197.51,205.03,3772202
GOOGL,2023-01-11,205.03,208.17,199.04,200.62,3032352
GOOGL,2023-01-12,200.62,206.33,196.87,199.17,2133676
GOOGL,2023-01-13,199.17,210.8,195.47,209.21,5027615
GOOGL,2023-01-16,209.21,211.7,203.63,209.06,2340964
GOOGL,2023-01-17,209.06,217.24,205.32,213.21,5319918
GOOGL,2023-01-18,213.21,224.41,211.68,221.34,4723761
GOOGL,2023-01-19,221.34,227.18,216.25,217.96,1941243
GOOGL,2023-01-20,217.96,223.17,207.4,213.45,5318921
GOOGL,2023-01-23,213.45,219.76,211.95,212.8,2944226
GOOGL,2023-01-24,212.8,213.86,207.97,209.32,4944733
GOOGL,2023-01-25,209.32,210.73,199.47,204.72,6149252
GOOGL,2023-01-26,204.72,205.23,200.57,200.71,6340985
GOOGL,2023-01-27,200.71,206.51,194.98,203.53,7308342
GOOGL,2023-01-30,203.53,207.31,199.09,200.06,5422670
GOOGL,2023-01-31,200.06,205.92,192.23,197.78,7881936
GOOGL,2023-02-01,197.78,198.39,195.53,196.14,5417920
GOOGL,2023-02-02,196.14,200.69,192.18,196.73,6263328
GOOGL,2023-02-03,196.73,202.3,191.09,195.21,3663030
GOOGL,2023-02-06,195.21,199.98,193.11,196.7,3163777
GOOGL,2023-02-07,196.7,202.02,186.64,188.71,6241582
GOOGL,2023-02-08,188.71,194.28,187.51,189.43,3137968
GOOGL,2023-02-09,189.43,189.92,184.93,187.33,4403491
GOOGL,2023-02-10,187.33,192.24,183.38,190.18,1110927
GOOGL,2023-02-13,190.18,197.33,185.59,196.5,6354216
GOOGL,2023-02-14,196.5,204.45,193.11,199.99,2316486
GOOGL,2023-02-15,199.99,209.09,194.26,203.08,1083826
GOOGL,2023-02-16,203.08,206.08,202.46,204.83,5697129
GOOGL,2023-02-17,204.83,205.78,194.85,200.18,3438648
GOOGL,2023-02-20,200.18,203.48,196.87,197.84,1238232
GOOGL,2023-02-21,197.84,203.78,192.56,200.76,8568544
GOOGL,2023-02-22,200.76,205.0,196.39,196.57,9648383
GOOGL,2023-02-23,196.57,202.94,193.11,200.95,9724185
GOOGL,2023-02-24,200.95,204.25,195.17,200.77,2958195
GOOGL,2023-02-27,200.77,211.26,195.67,208.62,5550260
GOOGL,2023-02-28,208.62,209.21,202.19,206.0,3692768
GOOGL,2023-03-01,206.0,212.25,205.45,209.72,7379161
GOOGL,2023-03-02,209.72,219.95,209.13,213.64,1603132
GOOGL,2023-03-03,213.64,219.52,211.51,212.19,8352214
GOOGL,2023-03-06,212.19,217.26,205.75,211.15,6523366
GOOGL,2023-03-07,211.15,215.5,204.59,209.4,4015249
GOOGL,2023-03-08,209.4,215.62,206.57,208.81,6682259
GOOGL,2023-03-09,208.81,212.01,201.18,205.87,8317122
GOOGL,2023-03-10,205.87,208.63,203.81,205.97,2179330
GOOGL,2023-03-13,205.97,212.54,201.49,206.43,5941791
GOOGL,2023-03-14,206.43,211.95,203.27,207.59,1981092
GOOGL,2023-03-15,207.59,214.3,205.58,210.58,9105236
GOOGL,2023-03-16,210.58,216.55,209.91,211.45,7347750
GOOGL,2023-03-17,211.45,211.51,208.49,208.69,6546143
GOOGL,2023-03-20,208.69,212.05,203.92,205.5,1704134
GOOGL,2023-03-21,205.5,208.48,199.89,202.83,9674598
GOOGL,2023-03-22,202.83,207.48,195.77,198.04,8333791
GOOGL,2023-03-23,198.04,200.67,187.73,192.58,5533912
GOOGL,2023-03-24,192.58,195.07,188.2,193.81,2231225
GOOGL,2023-03-27,193.81,196.35,182.52,187.1,8527189
GOOGL,2023-03-28,187.1,195.52,182.78,195.2,8736312
GOOGL,2023-03-29,195.2,197.75,188.19,193.54,6888334
GOOGL,2023-03-30,193.54,196.86,185.47,189.5,4901855
GOOGL,2023-03-31,189.5,196.0,185.54,195.57,7619785
GOOGL,2023-04-03,195.57,198.96,193.47,193.65,2098485
GOOGL,2023-04-04,193.65,206.09,192.01,201.55,2286448
GOOGL,2023-04-05,201.55,204.92,197.76,197.91,3281843
GOOGL,2023-04-06,197.91,200.05,195.44,199.37,2409282
GOOGL,2023-04-07,199.37,203.04,188.83,191.0,5082311
GOOGL,2023-04-10,191.0,191.19,182.37,185.58,8522300
GOOGL,2023-04-11,185.58,191.43,185.06,190.43,6293755
GOOGL,2023-04-12,190.43,193.38,182.59,186.54,9118774
GOOGL,2023-04-13,186.54,190.77,181.0,188.05,1078246
GOOGL,2023-04-14,188.05,192.65,183.16,188.74,9677715
GOOGL,2023-04-17,188.74,195.97,187.76,191.5,2556116
GOOGL,2023-04-18,191.5,200.56,189.94,197.55,7082831
GOOGL,2023-04-19,197.55,207.83,196.35,202.88,2321200
GOOGL,2023-04-20,202.88,209.19,200.93,205.15,1798393
GOOGL,2023-04-21,205.15,209.96,196.02,200.97,9684799
GOOGL,2023-04-24,200.97,212.47,198.19,208.26,2357496
GOOGL,2023-04-25,208.26,215.34,206.83,209.62,6481479
GOOGL,2023-04-26,209.62,212.0,202.54,205.23,9209060
GOOGL,2023-04-27,205.23,210.61,197.5,197.5,8792555
GOOGL,2023-04-28,197.5,204.92,197.24,199.02,3809300
GOOGL,2023-05-01,199.02,205.32,197.13,204.41,2829652
GOOGL,2023-05-02,204.41,207.49,196.81,202.5,9235956
GOOGL,2023-05-03,202.5,204.93,192.09,195.46,1501425
GOOGL,2023-05-04,195.46,202.36,190.19,199.68,1534580
GOOGL,2023-05-05,199.68,203.05,198.7,199.55,1125426
GOOGL,2023-05-08,199.55,202.87,194.4,199.59,4416887
GOOGL,2023-05-09,199.59,202.4,195.26,198.36,6781598
GOOGL,2023-05-10,198.36,201.41,186.98,190.15,1308795
GOOGL,2023-05-11,190.15,198.81,187.2,196.52,7406061
GOOGL,2023-05-12,196.52,199.7,192.54,198.08,8595573
GOOGL,2023-05-15,198.08,203.64,195.82,199.24,3268032
GOOGL,2023-05-16,199.24,204.33,193.28,203.85,4000066
GOOGL,2023-05-17,203.85,205.16,200.6,203.46,3880746
GOOGL,2023-05-18,203.46,211.58,203.28,207.43,2890306
GOOGL,2023-05-19,207.43,209.56,203.73,203.83,7608446
GOOGL,2023-05-22,203.83,207.87,201.18,201.29,4569350
GOOGL,2023-05-23,201.29,203.76,197.45,203.29,1482140
GOOGL,2023-05-24,203.29,209.7,200.52,203.6,1395007
GOOGL,2023-05-25,203.6,206.59,194.08,198.31,9124552
GOOGL,2023-05-26,198.31,198.75,193.46,198.63,9725375
GOOGL,2023-05-29,198.63,200.07,191.96,195.75,7921784
GOOGL,2023-05-30,195.75,199.66,190.02,197.27,7591178
GOOGL,2023-05-31,197.27,198.95,192.65,196.46,2485272
GOOGL,2023-06-01,196.46,201.07,194.82,200.9,1643544
GOOGL,2023-06-02,200.9,211.26,199.03,205.96,6099495
GOOGL,2023-06-05,205.96,208.99,199.69,202.65,5640904
GOOGL,2023-06-06,202.65,206.89,200.38,201.41,1241047
GOOGL,2023-06-07,201.41,209.38,199.34,203.79,3257276
GOOGL,2023-06-08,203.79,208.69,198.85,205.94,5840154
GOOGL,2023-06-09,205.94,209.4,201.84,205.31,7695200
GOOGL,2023-06-12,205.31,207.59,197.59,203.16,7880751
GOOGL,2023-06-13,203.16,205.98,197.3,205.17,3507636
GOOGL,2023-06-14,205.17,206.22,201.23,203.72,1897604
GOOGL,2023-06-15,203.72,206.94,200.93,204.21,8614286
GOOGL,2023-06-16,204.21,207.86,199.77,201.94,9278126
GOOGL,2023-06-19,201.94,204.77,196.67,200.29,6678849
GOOGL,2023-06-20,200.29,211.07,198.41,206.39,7019056
GOOGL,2023-06-21,206.39,208.45,202.22,206.55,7410384
GOOGL,2023-06-22,206.55,212.25,198.89,204.93,1189796
GOOGL,2023-06-23,204.93,213.58,203.64,207.76,9765025
GOOGL,2023-06-26,207.76,220.26,205.54,215.1,7285768
GOOGL,2023-06-27,215.1,218.18,211.08,215.3,1860516
GOOGL,2023-06-28,215.3,218.4,204.86,207.8,7835388
GOOGL,2023-06-29,207.8,211.79,199.77,202.45,3110895
GOOGL,2023-06-30,202.45,209.31,197.93,205.54,1105245
GOOGL,2023-07-03,205.54,212.19,200.86,210.28,2471609
GOOGL,2023-07-04,210.28,221.73,207.93,215.4,6110360
GOOGL,2023-07-05,215.4,216.7,201.57,206.53,7549405
GOOGL,2023-07-06,206.53,213.6,205.7,209.46,2034399
GOOGL,2023-07-07,209.46,212.47,203.31,206.74,8665794
GOOGL,2023-07-10,206.74,206.82,201.0,205.28,6149652
GOOGL,2023-07-11,205.28,207.08,202.88,205.04,1294922
GOOGL,2023-07-12,205.04,206.36,197.41,202.51,4301778
GOOGL,2023-07-13,202.51,206.7,198.42,203.4,7558597
GOOGL,2023-07-14,203.4,209.47,199.48,205.6,5695666
GOOGL,2023-07-17,205.6,210.84,202.02,208.13,9635733
GOOGL,2023-07-18,208.13,209.95,199.77,204.3,4991555
GOOGL,2023-07-19,204.3,208.26,201.79,208.26,1966336
GOOGL,2023-07-20,208.26,216.01,206.36,210.33,4685349
GOOGL,2023-07-21,210.33,218.14,207.98,215.93,9690127
GOOGL,2023-07-24,215.93,221.07,204.15,209.95,8460010
GOOGL,2023-07-25,209.95,217.12,205.44,214.12,1928892
GOOGL,2023-07-26,214.12,219.87,211.83,212.91,7382428
GOOGL,2023-07-27,212.91,216.49,208.06,211.31,2747735
GOOGL,2023-07-28,211.31,211.64,205.5,211.05,8359317
GOOGL,2023-07-31,211.05,218.19,208.34,212.89,6181888
GOOGL,2023-08-01,212.89,214.99,202.66,204.47,2019147
GOOGL,2023-08-02,204.47,214.14,198.46,208.3,5225217
GOOGL,2023-08-03,208.3,213.38,203.79,208.89,3175667
GOOGL,2023-08-04,208.89,218.42,203.82,215.4,2221178
GOOGL,2023-08-07,215.4,223.33,215.0,220.62,3868682
GOOGL,2023-08-08,220.62,229.47,215.39,224.68,4703279
GOOGL,2023-08-09,224.68,228.76,217.26,223.41,9698960
GOOGL,2023-08-10,223.41,231.34,221.26,229.54,4974518
GOOGL,2023-08-11,229.54,232.92,225.23,229.65,6343816
GOOGL,2023-08-14,229.65,234.95,223.28,228.32,9984746
GOOGL,2023-08-15,228.32,231.24,220.96,227.31,1901214
GOOGL,2023-08-16,227.31,231.28,218.72,224.45,9279699
GOOGL,2023-08-17,224.45,225.94,220.75,221.09,9799274
GOOGL,2023-08-18,221.09,225.05,215.93,224.61,9317702
GOOGL,2023-08-21,224.61,230.45,223.36,224.98,5656369
GOOGL,2023-08-22,224.98,231.28,218.94,221.51,1099997
GOOGL,2023-08-23,221.51,223.55,214.57,220.1,1275819
GOOGL,2023-08-24,220.1,224.68,212.96,215.06,6160226
GOOGL,2023-08-25,215.06,222.41,212.52,219.18,2212689
GOOGL,2023-08-28,219.18,228.59,214.97,227.35,2559306
GOOGL,2023-08-29,227.35,227.52,220.24,223.4,8110360
GOOGL,2023-08-30,223.4,227.7,223.07,224.78,7103566
GOOGL,2023-08-31,224.78,230.55,222.44,224.55,1958513
GOOGL,2023-09-01,224.55,230.88,220.16,227.36,8330670
GOOGL,2023-09-04,227.36,230.1,226.05,228.52,9734757
GOOGL,2023-09-05,228.52,231.09,221.73,228.87,8915776
GOOGL,2023-09-06,228.87,236.78,225.83,230.9,6519726
GOOGL,2023-09-07,230.9,248.96,228.67,242.4,4247949
GOOGL,2023-09-08,242.4,249.18,236.22,243.51,4558093
GOOGL,2023-09-11,243.51,244.53,235.5,236.01,6391474
GOOGL,2023-09-12,236.01,236.08,232.63,234.76,4371198
GOOGL,2023-09-13,234.76,237.33,231.14,234.15,1264230
GOOGL,2023-09-14,234.15,236.19,229.38,235.5,1274496
GOOGL,2023-09-15,235.5,243.54,228.53,238.17,4539751
GOOGL,2023-09-18,238.17,241.09,229.08,231.88,5275395
GOOGL,2023-09-19,231.88,233.65,224.43,227.31,4146573
GOOGL,2023-09-20,227.31,230.22,218.83,224.64,2538290
GOOGL,2023-09-21,224.64,232.78,220.0,227.09,1532174
GOOGL,2023-09-22,227.09,235.04,225.19,232.28,8646177
GOOGL,2023-09-25,232.28,234.55,218.36,220.46,5767214
GOOGL,2023-09-26,220.46,221.71,219.42,219.84,1262371
GOOGL,2023-09-27,219.84,220.23,212.66,218.0,8837857
GOOGL,2023-09-28,218.0,223.08,207.62,212.27,5429441
GOOGL,2023-09-29,212.27,219.35,211.16,214.47,4126924
GOOGL,2023-10-02,214.47,221.72,208.36,216.25,9480427
GOOGL,2023-10-03,216.25,222.49,215.4,220.08,9231091
GOOGL,2023-10-04,220.08,225.89,213.47,213.93,8145360
GOOGL,2023-10-05,213.93,219.26,209.74,210.62,2596652
GOOGL,2023-10-06,210.62,214.32,208.89,210.72,4518456
GOOGL,2023-10-09,210.72,213.66,204.53,204.87,7929637
GOOGL,2023-10-10,204.87,211.88,201.45,206.21,8496694
GOOGL,2023-10-11,206.21,208.85,201.53,205.35,7605289
GOOGL,2023-10-12,205.35,209.97,198.54,203.86,2320597
GOOGL,2023-10-13,203.86,209.55,193.89,197.39,7408839
GOOGL,2023-10-16,197.39,201.96,192.09,196.42,5993239
GOOGL,2023-10-17,196.42,196.98,192.88,194.44,1694412
GOOGL,2023-10-18,194.44,204.62,191.67,201.58,7023176
GOOGL,2023-10-19,201.58,216.57,200.63,211.81,3200194
GOOGL,2023-10-20,211.81,218.39,210.76,215.7,1582647
GOOGL,2023-10-23,215.7,221.43,207.92,208.6,1249214
GOOGL,2023-10-24,208.6,217.86,206.63,213.14,7523295
GOOGL,2023-10-25,213.14,220.55,207.37,215.39,8924100
GOOGL,2023-10-26,215.39,218.15,212.05,213.35,2916144
GOOGL,2023-10-27,213.35,223.11,212.86,216.98,4997433
GOOGL,2023-10-30,216.98,218.79,207.63,211.6,7985882
GOOGL,2023-10-31,211.6,217.53,200.01,204.37,1401357
GOOGL,2023-11-01,204.37,208.93,203.68,207.39,7436610
GOOGL,2023-11-02,207.39,210.73,198.93,203.75,2747512
GOOGL,2023-11-03,203.75,209.82,199.36,202.82,3792611
GOOGL,2023-11-06,202.82,204.5,198.09,201.69,5938804
GOOGL,2023-11-07,201.69,205.88,196.46,199.15,4192199
GOOGL,2023-11-08,199.15,202.84,198.99,201.46,4105864
GOOGL,2023-11-09,201.46,202.42,194.22,200.19,7218269
GOOGL,2023-11-10,200.19,204.28,192.34,194.59,5716326
GOOGL,2023-11-13,194.59,198.39,190.33,196.03,8216910
GOOGL,2023-11-14,196.03,200.48,191.54,194.92,5178101
GOOGL,2023-11-15,194.92,198.53,190.21,194.87,2109035
GOOGL,2023-11-16,194.87,200.9,193.0,196.91,8896152
GOOGL,2023-11-17,196.91,202.27,187.29,192.47,7728393
GOOGL,2023-11-20,192.47,198.55,189.19,194.89,1784355
GOOGL,2023-11-21,194.89,198.75,190.47,192.39,1170682
GOOGL,2023-11-22,192.39,196.79,185.69,190.96,9282381
GOOGL,2023-11-23,190.96,197.65,185.24,192.73,9055915
GOOGL,2023-11-24,192.73,194.92,188.67,191.5,3820335
GOOGL,2023-11-27,191.5,201.72,189.77,195.98,6479783
GOOGL,2023-11-28,195.98,197.96,191.98,197.29,4744927
GOOGL,2023-11-29,197.29,197.9,187.49,192.03,2537784
GOOGL,2023-11-30,192.03,197.58,182.17,187.14,6868648
GOOGL,2023-12-01,187.14,189.0,187.07,188.62,6401372
GOOGL,2023-12-04,188.62,190.34,187.25,188.36,4107136
GOOGL,2023-12-05,188.36,193.83,183.28,188.22,3569164
GOOGL,2023-12-06,188.22,188.98,186.14,187.19,4362119
GOOGL,2023-12-07,187.19,189.57,180.96,182.16,4230708
GOOGL,2023-12-08,182.16,184.45,178.84,181.01,6452178
GOOGL,2023-12-11,181.01,184.25,178.29,183.75,4325204
GOOGL,2023-12-12,183.75,187.3,179.08,181.06,9688555
GOOGL,2023-12-13,181.06,187.33,180.38,185.67,1363799
GOOGL,2023-12-14,185.67,189.49,180.57,185.73,7694866
GOOGL,2023-12-15,185.73,187.39,181.92,186.27,6692711
GOOGL,2023-12-18,186.27,191.32,185.16,185.47,3509361
GOOGL,2023-12-19,185.47,189.84,184.86,188.03,7968299
GOOGL,2023-12-20,188.03,195.89,183.34,191.12,4906283
GOOGL,2023-12-21,191.12,195.75,189.66,189.95,5668950
GOOGL,2023-12-22,189.95,193.17,180.66,182.94,4287901
GOOGL,2023-12-25,182.94,191.83,178.93,186.95,2975931
GOOGL,2023-12-26,186.95,193.15,182.45,190.18,7349694
GOOGL,2023-12-27,190.18,194.72,187.44,190.58,2125980
GOOGL,2023-12-28,190.58,192.09,184.24,186.9,8610508
GOOGL,2023-12-29,186.9,187.71,179.9,184.89,1565108
MSFT,2023-01-02,183.48,185.57,173.85,176.49,2246908
MSFT,2023-01-03,176.49,179.2,175.0,176.75,6783591
MSFT,2023-01-04,176.75,178.27,176.68,177.12,3519263
MSFT,2023-01-05,177.12,180.73,175.48,178.47,4229288
MSFT,2023-01-06,178.47,180.22,170.8,174.67,9477904
MSFT,2023-01-09,174.67,179.06,167.9,170.87,1053453
MSFT,2023-01-10,170.87,172.24,165.43,169.78,6357288
MSFT,2023-01-11,169.78,172.33,166.74,167.11,9183084
MSFT,2023-01-12,167.11,168.95,159.11,161.12,5982584
MSFT,2023-01-13,161.12,161.39,157.46,159.94,3834222
MSFT,2023-01-16,159.94,176.22,158.12,172.47,3474738
MSFT,2023-01-17,172.47,176.37,163.53,167.61,3385380
MSFT,2023-01-18,167.61,168.88,161.91,165.54,2736315
MSFT,2023-01-19,165.54,166.53,161.75,161.77,9475112
MSFT,2023-01-20,161.77,165.76,158.15,159.42,1081455
MSFT,2023-01-23,159.42,165.36,157.39,161.92,2074966
MSFT,2023-01-24,161.92,164.61,160.41,160.93,1661669
MSFT,2023-01-25,160.93,162.77,157.13,160.06,6924828
MSFT,2023-01-26,160.06,163.98,158.91,160.42,1822645
MSFT,2023-01-27,160.42,160.81,158.74,159.67,2743054
MSFT,2023-01-30,159.67,162.59,156.08,160.6,7741947
MSFT,2023-01-31,160.6,162.05,154.82,157.59,2020059
MSFT,2023-02-01,157.59,163.7,156.58,162.19,6312151
MSFT,2023-02-02,162.19,166.64,161.77,165.82,5810131
MSFT,2023-02-03,165.82,170.5,161.53,166.11,2971353
MSFT,2023-02-06,166.11,171.75,164.94,167.05,5550099
MSFT,2023-02-07,167.05,174.69,166.26,171.18,5639926
MSFT,2023-02-08,171.18,178.36,167.94,175.4,5147219
MSFT,2023-02-09,175.4,178.98,169.18,170.22,4247215
MSFT,2023-02-10,170.22,170.73,164.93,169.08,7206207
MSFT,2023-02-13,169.08,172.56,167.1,169.33,8197825
MSFT,2023-02-14,169.33,171.06,166.67,169.37,7687430
MSFT,2023-02-15,169.37,172.86,164.96,167.55,4779783
MSFT,2023-02-16,167.55,170.83,158.4,162.34,6141719
MSFT,2023-02-17,162.34,163.15,158.44,160.64,7243463
MSFT,2023-02-20,160.64,163.51,158.77,160.59,5407170
MSFT,2023-02-21,160.59,160.8,160.19,160.61,6471354
MSFT,2023-02-22,160.61,164.53,153.21,156.62,6794327
MSFT,2023-02-23,156.62,159.23,156.57,156.57,2707956
MSFT,2023-02-24,156.57,161.63,156.36,159.55,9548495
MSFT,2023-02-27,159.55,163.26,157.23,160.7,1892517
MSFT,2023-02-28,160.7,161.58,154.25,156.82,2395902
MSFT,2023-03-01,156.82,160.8,152.2,154.9,9431735
MSFT,2023-03-02,154.9,157.14,146.68,151.13,9208409
MSFT,2023-03-03,151.13,155.11,148.03,152.17,3402247
MSFT,2023-03-06,152.17,157.83,148.77,156.57,9432009
MSFT,2023-03-07,156.57,158.26,151.9,157.0,8938092
MSFT,2023-03-08,157.0,161.69,155.27,160.51,5791047
MSFT,2023-03-09,160.51,162.81,156.0,162.78,1801778
MSFT,2023-03-10,162.78,166.99,161.81,166.49,3376085
MSFT,2023-03-13,166.49,166.82,162.31,166.31,6072088
MSFT,2023-03-14,166.31,167.85,161.83,167.35,2189546
MSFT,2023-03-15,167.35,171.66,157.7,161.61,7070113
MSFT,2023-03-16,161.61,166.49,160.17,163.95,2351152
MSFT,2023-03-17,163.95,168.85,161.24,166.98,2286521
MSFT,2023-03-20,166.98,172.68,164.42,168.19,6251020
MSFT,2023-03-21,168.19,173.92,167.69,172.85,4460172
MSFT,2023-03-22,172.85,176.42,169.36,174.34,5789734
MSFT,2023-03-23,174.34,175.75,169.32,174.2,4180207
MSFT,2023-03-24,174.2,176.51,165.04,169.39,4085464
MSFT,2023-03-27,169.39,170.65,167.56,168.41,1463437
MSFT,2023-03-28,168.41,176.8,168.35,172.24,5572607
MSFT,2023-03-29,172.24,177.44,168.0,172.43,3568794
MSFT,2023-03-30,172.43,180.81,169.97,177.09,3443838
MSFT,2023-03-31,177.09,182.19,171.97,180.68,8873623
MSFT,2023-04-03,180.68,181.59,176.73,178.78,4411034
MSFT,2023-04-04,178.78,183.09,170.23,173.35,8340106
MSFT,2023-04-05,173.35,176.8,172.42,173.05,9176320
MSFT,2023-04-06,173.05,173.95,167.38,171.17,4919350
MSFT,2023-04-07,171.17,175.74,166.89,172.21,9576873
MSFT,2023-04-10,172.21,176.56,162.38,163.54,3694773
MSFT,2023-04-11,163.54,169.89,159.22,166.39,3609133
MSFT,2023-04-12,166.39,170.65,163.22,169.94,6917007
MSFT,2023-04-13,169.94,173.05,169.38,170.53,6187696
MSFT,2023-04-14,170.53,177.6,166.75,172.67,1034685
MSFT,2023-04-17,172.67,176.42,170.05,172.88,7523497
MSFT,2023-04-18,172.88,179.37,170.49,175.7,4504364
MSFT,2023-04-19,175.7,180.11,165.78,169.19,1660589
MSFT,2023-04-20,169.19,169.35,160.25,162.37,6347630
MSFT,2023-04-21,162.37,169.69,158.96,165.45,6864571
MSFT,2023-04-24,165.45,168.95,160.83,164.64,2149370
MSFT,2023-04-25,164.64,164.89,153.86,158.02,3075512
MSFT,2023-04-26,158.02,161.64,153.84,160.13,7793477
MSFT,2023-04-27,160.13,168.74,159.21,164.49,4228674
